phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
warm_uncached,5,3000.0,26,1,126.99524311420606,37.545311527271124,120.0,0.1170881979924161,0.0646322520042304,0.03239635899080895,0.018595614994410425,0.11686679100967012,0.001241235004272312,disabled,1201,1201,1442401,241725440,241729536
warm_uncached,5,3000.0,27,2,126.99423715263802,37.55500928397593,120.0,0.18430325298686512,0.11423920700326562,0.04370643399306573,0.025135967996902764,0.1841670469730161,0.001084867981262505,disabled,1201,1201,1442401,241725440,241729536
warm_uncached,5,3000.0,28,3,127.00779831866396,37.54285464789781,120.0,0.1477865069755353,0.0952960790018551,0.03325611900072545,0.017824098002165556,0.14759592901100405,0.0012184130027890205,disabled,1201,1201,1442401,241725440,241729536
warm_uncached,5,3000.0,29,4,127.0064726628693,37.55369503682594,120.0,0.14585191800142638,0.07900859601795673,0.038976584997726604,0.026490736985579133,0.14566919099888764,0.0011922829726245254,disabled,1201,1201,1442401,241725440,241729536
exact_cache_hit,5,3000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.001640748989302665,0.0,0.0,0.0,0.0016168580041266978,0.001554396003484726,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,1,0,127.00002829110686,37.54954050092772,120.0,0.0005583199963439256,0.0,0.0,0.0,0.0005477490194607526,0.0004984780098311603,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,2,0,127.00002829110686,37.54954050092772,120.0,0.0005045879806857556,0.0,0.0,0.0,0.0004954769974574447,0.00044813600834459066,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,3,0,127.00002829110686,37.54954050092772,120.0,0.0005235389980953187,0.0,0.0,0.0,0.0005146789771970361,0.0004646769957616925,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,4,0,127.00002829110686,37.54954050092772,120.0,0.000499126996146515,0.0,0.0,0.0,0.0004910169809591025,0.0004444759979378432,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.000514749001013115,0.0,0.0,0.0,0.0005052979977335781,0.0004548259894363582,memory_hit,1201,1201,1442401,,
